doc_num,positive,other,neutral,negative
0,0.5790885642170907,0.23301484808325762,0.11919208588078614,0.06870450065471227
1,0.7174559479409998,0.15866556509651916,0.08642422958192496,0.03745425308377223
2,0.6556927082331284,0.2006712740530138,0.0915718793707049,0.05206412423159112
3,0.6256647654201674,0.21337143639507497,0.10473190620541567,0.0562318992072149
4,0.6485657439782069,0.20659265323327133,0.09508797533523573,0.04975360667762844
5,0.6209250286869381,0.2145557337157104,0.10514218570745505,0.05937703704947357
6,0.5894018375873565,0.25525550603866576,0.1029136353731155,0.05242901328951116
7,0.6022062264382839,0.2324011159750322,0.1092679017068197,0.05612474383087824
8,0.5909318697452545,0.2538314616680145,0.102807243168354,0.05242941845208402
9,0.6031538906196753,0.2313020814520617,0.10932553412082291,0.05621848129279286
10,0.6356908245520159,0.20305247333916746,0.10248576663434501,0.05877091297985641
11,0.6393661769953641,0.19840502332557328,0.10162986878475001,0.06059892080322072
12,0.6152867140869299,0.2130432915097723,0.112349392613396,0.05932060611667107
13,0.6379161810874939,0.2299210551381111,0.08428695127367967,0.047875801911577545
14,0.625680207141808,0.20708897483668154,0.11092905693554447,0.0563017643788563
15,0.5629429507714051,0.25685608802506554,0.1076055000751064,0.07259547458782502
16,0.6005976452277257,0.22526171488257551,0.11206159755014453,0.06207904839315089
17,0.6188932414408084,0.20485753483242455,0.10983693782516095,0.06641227417384027
18,0.6870275616645813,0.1761181597411632,0.09295432105660434,0.043899952769279424
19,0.6569683882925246,0.20658890247620915,0.08829697535407759,0.04814572029971272
20,0.6270958232879639,0.23978579670190808,0.08419696286320681,0.0489214084204286
21,0.6254096999764442,0.2070728592308504,0.11119515921122257,0.056322287535294856
22,0.5629429507714051,0.25685608802506554,0.1076055000751064,0.07259547458782502
23,0.6025915627296154,0.22412691007439903,0.11144300564550433,0.06183852617127387
24,0.5626445194849601,0.25653908072182763,0.10804204907841404,0.07277435930266686
25,0.6357624690447535,0.2027623303500669,0.10664139441879728,0.05483381287194785
26,0.6514251542588075,0.18881767988204953,0.10337030495672171,0.05638686452099737
27,0.6343100482019884,0.20829089339180237,0.10049829114999233,0.056900758745855255
28,0.6432691107193629,0.19644824676215647,0.10886427145451302,0.051418357901275115
29,0.6484160061393466,0.1851244938692876,0.10697007851142963,0.05948943448519063
30,0.6277937841415405,0.23987419992685313,0.08362037554383273,0.04871163166128095
31,0.6866777908802032,0.17636740490794178,0.09303824543952936,0.04391655243933196
32,0.6129532101062628,0.2334063570373333,0.0973956969638283,0.05624472549579173
33,0.6586182880401611,0.1923954007029533,0.10010723620653149,0.04887908512726421
34,0.6666713872781167,0.19148661425480473,0.09287288720504593,0.0489691267184053
35,0.6004188546427974,0.21158775273296565,0.11453948587317153,0.07345390921734544
36,0.572348209619522,0.256264800876379,0.10533551625907417,0.066051482995972
37,0.61332589502518,0.23317435283500412,0.09727783508312239,0.05622190178837622
38,0.5626445194849601,0.25653908072182763,0.10804204907841404,0.07277435930266686
39,0.6197147380422663,0.21505844924185008,0.11098129481629083,0.054245530558681004
40,0.6866777908802032,0.17636740490794178,0.09303824543952936,0.04391655243933196
41,0.6577967882156373,0.19314725548028944,0.10015261970460411,0.04890334682539101
42,0.619037984697907,0.21574898064136502,0.11098561001320675,0.05422744172176825
43,0.631050169467926,0.23110285133123395,0.08627898812294,0.05156798250041898
44,0.6873387432098389,0.17614594146609303,0.09266042768955225,0.04385488077998156
45,0.6130013637817823,0.23288868382000003,0.09761818247632334,0.056491753507333826
46,0.6582032775878907,0.19277255654335018,0.10013027437031266,0.048893901947885704
47,0.6586413717269898,0.19235833942890163,0.10010712713003155,0.0488931717909872
48,0.572348209619522,0.256264800876379,0.10533551625907417,0.066051482995972
49,0.6004652248488532,0.21108925259775582,0.1147537311815001,0.07369178804327488
50,0.6866777908802032,0.17636740490794178,0.09303824543952936,0.04391655243933196
51,0.6507554292678833,0.19618332520127293,0.10305660717189308,0.0500046468712389
52,0.5649110525846481,0.25440649874508375,0.10810787839671734,0.07257458387623322
53,0.5645468384027481,0.25512301305738777,0.10793484525325203,0.07239531961162213
54,0.6201205794458036,0.21471514994347535,0.11094483091599407,0.05421945469936835
55,0.6129140429771863,0.2329470528146395,0.09766144885753204,0.056477441371848326
56,0.6586413717269898,0.19235833942890163,0.10010712713003155,0.0488931717909872
57,0.5975780520174239,0.21300217647243425,0.11429749211917316,0.07512227799398474
58,0.5651230685986005,0.2541625598588815,0.10810299883954796,0.07261138472956817
59,0.6201205794458036,0.21471514994347535,0.11094483091599407,0.05421945469936835
60,0.5972655404497076,0.2127270877913192,0.11462523405336668,0.07538213520483282
61,0.6096657713254293,0.21943684271536765,0.11516222497448321,0.05573516844500163
62,0.5967775097599736,0.2125810376471943,0.11514430882892118,0.0754971430567955
63,0.6129532101062628,0.2334063570373333,0.0973956969638283,0.05624472549579173
64,0.6592018127441406,0.19187063723802564,0.10004725664854046,0.048880302552133756
65,0.6207020448313819,0.21421478605932656,0.11087615353365735,0.05420703071824926
66,0.5522816051607546,0.2531152524701927,0.11915850987576916,0.07544462616636373
67,0.6163255884533837,0.22746399781178855,0.10247664388623971,0.05373376510882124
68,0.6214951943783533,0.2151252496100607,0.11023853444272559,0.053141016446586115
69,0.6029369346797466,0.22944364277645943,0.10721409216057505,0.060405313131923266
70,0.589309992061721,0.23864009334809244,0.10389701608154506,0.0681528957146737
71,0.6197653867696461,0.21317797958066584,0.10818585831868016,0.058870770698903375
72,0.5815556927731163,0.24144403832523442,0.11070791867218514,0.066292343759223
73,0.6508696145481534,0.1907752810253037,0.10344356070790023,0.0549115348516756
74,0.644920752162025,0.1888180046918846,0.10104543529450889,0.06521580337236321
75,0.6587127759343102,0.18492101274785538,0.09986355714499946,0.056502649449698926
76,0.5829419663974217,0.25874840982613106,0.10106756617980339,0.05724205825078696
77,0.6663341782987118,0.18352801391544438,0.09864814385461307,0.05148968309125237
78,0.6550188972836449,0.19816994489658443,0.09594098984130787,0.05087016964153869
79,0.5905211848371169,0.24056271485546052,0.10188076661570981,0.06703534321037719
80,0.6788431122899056,0.16602625679224725,0.10692424215376373,0.04820639267563814
81,0.6157627539201216,0.2000434893098744,0.1222063941373066,0.061987359754063824
82,0.5858052554337875,0.25349028683874913,0.10923251412484954,0.05147194974731811
83,0.5966086841147878,0.25124099478125567,0.09690994947500847,0.05524037846202107
84,0.6823476145142003,0.1737573949718161,0.09343445565747582,0.05046053588586413
85,0.7144390156394557,0.1603143532809458,0.08813027027798323,0.037116346096521896
86,0.6911460616086659,0.17972622772580693,0.08580543100833889,0.043322259266125485
87,0.7121720744503869,0.16806896651784575,0.08121955146392185,0.03853939597805337
88,0.5946831864615282,0.24555342621169982,0.0972525229832778,0.06251084867593207
89,0.6057754792273045,0.23706090403720734,0.09812325487534201,0.05904036530409936
90,0.6042418964207172,0.2316724675862739,0.10236002256472902,0.061725604396391
91,0.6554649002276934,0.17591181397438047,0.10947809884181384,0.05914518880084726
92,0.6034377455711365,0.23326290268450972,0.1046717495191842,0.05862761244643475
93,0.539512138068676,0.2596568519249558,0.12135538002476091,0.07947561157634478
94,0.6006559100415971,0.22472550243967104,0.10983201882077583,0.06478656775369823
95,0.7025854973232045,0.1849099335205905,0.07331392744227364,0.03919061749269633
96,0.7296831748064827,0.16362240548957793,0.07035407111706099,0.03634032502304758
97,0.6510516147721898,0.20248855176297098,0.09506147812035946,0.05139836599119003
98,0.7020462915301323,0.17890775296837086,0.08077350826933977,0.03827247349545354
99,0.6235845050086146,0.19930475723484284,0.1104688880074283,0.06664187248553267
100,0.5910916082237078,0.2242323833963145,0.1192839246081269,0.06539207777899239
101,0.7040845081210136,0.17623921725898978,0.08160775741562244,0.03806853452697391
102,0.5610546742876371,0.2512345663271844,0.11671664821915324,0.07099410913845831
103,0.6364105390874963,0.21459940644471265,0.0999866077970517,0.04900344159748205
104,0.5868014452003297,0.2411389609887486,0.1128031721427327,0.059256432977105845
105,0.5907831720330499,0.23074341954832722,0.11084801111031659,0.06762539324435315
106,0.5753976905887778,0.23479374142532994,0.11794812062924555,0.07186043963090259
107,0.6013368311382475,0.24267048441937988,0.09685557539619147,0.05913712043270819
108,0.6413020437413995,0.20433311316777356,0.10001917894590981,0.05434565465177659
109,0.6966587845236063,0.1626408610027283,0.09066056099254632,0.050039784749969785
110,0.7373431459069252,0.14091025087982412,0.08202648330479856,0.03972010578727345
111,0.6955523546785116,0.16355036641471082,0.0908009252743795,0.0500963430386036
112,0.6675088703632355,0.1835185721840547,0.09579995468906731,0.05317259826899866
113,0.6649272441864014,0.19503204961833742,0.08996621908053104,0.05007448648709961
114,0.631803651218829,0.20775836171663323,0.10188619363243161,0.058551779320544464
115,0.6420438321573394,0.19860014093241518,0.10726139634581545,0.05209464247205424
116,0.5978223615222507,0.22474564570519653,0.11129956247491964,0.06613242538231938
117,0.5903214551508427,0.23214220232330257,0.12135254079475995,0.056183798500569496
118,0.7045604793921761,0.1654188210225623,0.0878209750289502,0.042199724070403836
119,0.6140069300713746,0.22464930735852404,0.102109279240603,0.0592344708072588
120,0.5965162126914315,0.2235057472210863,0.10949948940264138,0.07047854334561392
121,0.6246980379025141,0.2279442598422368,0.09511989114495611,0.05223779335695625
122,0.619359233379364,0.2311411035060882,0.09622001387178894,0.05327962992712851
123,0.6264499550064405,0.22614083314935363,0.09512977651320392,0.05227941874181847
124,0.6671405163678256,0.20311676778576587,0.0828748297962275,0.04686788480136201
125,0.6589489064433358,0.19597390565005213,0.0949604458768259,0.05011674095029854
126,0.6471863353953642,0.21383012655903305,0.09289559141239695,0.04608794907107944
127,0.6080184413327111,0.2289670591966973,0.10132869027761945,0.06168582981141901
128,0.6225698755847083,0.21649070022006828,0.1034955776089595,0.057443859857610496
129,0.6056423497696718,0.23409063089638946,0.10124931942361091,0.059017692353033106
130,0.5719108816824461,0.25001008102768346,0.10947508884495806,0.06860396800268632
131,0.6595868666966757,0.204863679146877,0.08905950433540119,0.046489939210005056
132,0.6602274179458618,0.21529180946804224,0.08232820326728475,0.042152557344663666
133,0.6425028781999241,0.23123642497441982,0.08053926988081493,0.04572141635104671
134,0.6275212359428406,0.2226561839878559,0.0990087161213159,0.05081385530531402
135,0.5822183612514945,0.2836280868333928,0.08394685902577984,0.05020668483613165
136,0.639533793926239,0.206832580268383,0.10185066733509299,0.05178296877071257
137,0.625354990363121,0.20055358065292236,0.10525576937167591,0.06883565681831287
138,0.6311961598694324,0.21340121421962974,0.10131020692642774,0.05409242608584459
