doc_num,positive,other,neutral,negative
0,0.46674227714538574,0.2800798813501994,0.17227363586425778,0.08090421309073763
1,0.5948862334092457,0.24318098028500876,0.11520927213132377,0.04672355794658256
2,0.6555319130420685,0.1671584149201711,0.13090764793256912,0.0464019815747936
3,0.5974943041801453,0.28158462047576904,0.0804429240524768,0.0404781606048345
4,0.5250063240528107,0.24138282487789786,0.15553176154692963,0.07807909759382403
5,0.38787879546483356,0.27538031339645386,0.19283081094423926,0.14391005784273145
6,0.4808209240436554,0.24179315939545626,0.19678221456706524,0.08060367824509734
7,0.6149515211582184,0.20667773733536401,0.12437298707664006,0.05399773083627216
8,0.5870800415674845,0.22631946702798209,0.13793839762608207,0.04866210805873073
9,0.6540144483248392,0.16887668023506797,0.1275921016931533,0.04951675608754153
10,0.4662151634693146,0.25881368915239966,0.17625430723031357,0.09871684635678923
11,0.5619826316833496,0.2857948342959086,0.11457097778717677,0.03765154319504893
12,0.5250063240528107,0.24138282487789786,0.15553176154692963,0.07807909759382403
13,0.48403026163578033,0.24075052514672274,0.1957302112132311,0.07948896894231434
14,0.6579020619392395,0.17004903405904767,0.12432654698689771,0.04772232845425604
15,0.388323575258255,0.2756111224492391,0.19287236531575516,0.14319290965795514
16,0.6142582595348358,0.20844378322362897,0.1237346076716979,0.05356332163015994
17,0.4662151634693146,0.25881368915239966,0.17625430723031357,0.09871684635678923
18,0.49227051933606464,0.2519769767920175,0.1648358106613159,0.09091669072707494
19,0.6910272141297659,0.17456266532341636,0.08182735865314801,0.05258278052012124
20,0.5842803219954172,0.2233276044329007,0.146336717531085,0.04605534859001633
21,0.5538983047008514,0.24602513511975602,0.11985334505637484,0.0802231971174478
22,0.6075635651747385,0.2222273747126261,0.1090564013769229,0.061152646318077965
23,0.5929664274056753,0.21477428078651425,0.13127689901739353,0.06098239310085767
24,0.6144770483175913,0.2114247903227806,0.12062484460572398,0.0534732950230439
25,0.6141588687896729,0.18142748624086374,0.13721000775694844,0.06720365397632119
26,0.5316348373889923,0.21651043494542435,0.17408672099312142,0.07776799052953716
27,0.5050371885299683,0.3101684004068374,0.1168817467987537,0.06791266674796737
28,0.48403026163578033,0.24075052514672274,0.1957302112132311,0.07948896894231434
29,0.6141588687896729,0.18142748624086374,0.13721000775694844,0.06720365397632119
30,0.6132685045401255,0.21743528793255484,0.10841619782149786,0.06088000101347757
31,0.5002435644467672,0.3063319474458694,0.11698964113990462,0.07643487676978107
32,0.5818414191404978,0.22438702732324597,0.1392177380621433,0.05455378691355384
33,0.5647852619489034,0.2455747748414675,0.13838814509411648,0.05125180507699647
34,0.6132602790991465,0.21233391016721725,0.12080020333329829,0.053605612988273266
35,0.763327976067861,0.12864917765061057,0.07888850135107829,0.029134390254815363
36,0.5474804242451986,0.23123788088560104,0.1514290372530619,0.06985270511358974
37,0.4999896287918091,0.271971732378006,0.15169682353734965,0.07634183205664155
38,0.5474804242451986,0.23123788088560104,0.1514290372530619,0.06985270511358974
39,0.45449547469615936,0.2845342233777046,0.19219323247671125,0.06877706758677955
40,0.5647852619489034,0.2455747748414675,0.13838814509411648,0.05125180507699647
41,0.5769732395807902,0.22750673443078995,0.12377151101827616,0.07174851062397157
42,0.52245165904363,0.25032396614551544,0.12942131857077277,0.09780303637186678
43,0.6722323670983315,0.19236706290394065,0.08489375794306393,0.05050684569869188
44,0.6108533640702566,0.22449567417303717,0.12923266304035977,0.035418248424927336
45,0.5647852619489034,0.2455747748414675,0.13838814509411648,0.05125180507699647
46,0.7084282636642456,0.15469560399651522,0.08315787278115747,0.053718256453673
47,0.7036478817462921,0.15124540403485298,0.09952897143860655,0.04557774526377517
48,0.6505776743094126,0.20868257184823355,0.10295687491695084,0.03778284353514507
49,0.505891427397728,0.27545833587646484,0.1525002121925354,0.06615000963211054
50,0.5390837490558624,0.2700156271457672,0.12957947452863053,0.06132111698389047
51,0.5418736139933268,0.2621963272492091,0.15143429487943647,0.0444958073397477
52,0.5409974356492361,0.25324132790168125,0.14822402720650033,0.0575372173140446
53,0.5779093205928802,0.21956179042657212,0.1401980469624201,0.0623308376719554
54,0.6565017998218536,0.1668134573847055,0.09917637519538394,0.07750838901847595
55,0.7410554587841034,0.18808488920331,0.04415503237396475,0.02670465316623445
56,0.6830430825551351,0.16789667556683216,0.10579365057249861,0.0432665757834911
57,0.42072854936122894,0.2590342015028,0.25356967002153397,0.06666758656501764
