doc_num,positive,other,neutral,negative
0,0.4934901297092438,0.3234682083129883,0.0921763107180595,0.0908654108643531
1,0.6142097214857737,0.23290546114246047,0.11179260723292823,0.04109220020473
2,0.7801586985588074,0.1079593021422624,0.0987754110246896,0.01310659991577265
3,0.7002522051334381,0.20897151157259933,0.0640652123838663,0.0267110462300479
4,0.5683121681213379,0.2520033270120621,0.11555152386426926,0.0641329772770404
5,0.5697538703680038,0.1907173246145248,0.1370738130062818,0.1024549920111894
6,0.5683104544878006,0.24115341901779175,0.1375894378870725,0.05294664110988375
7,0.6685244143009186,0.2211664505302906,0.08129137661308045,0.02901776041835545
8,0.6337137520313263,0.22304685413837427,0.09999476373195645,0.0432446133345365
9,0.7129577696323395,0.1882593864575028,0.07753107091411945,0.02125179069116705
10,0.6557027697563171,0.2045547515153885,0.0961421616375446,0.04360028915107245
11,0.5895166993141174,0.19611501693725586,0.14688769355416295,0.0674805827438831
12,0.5683121681213379,0.2520033270120621,0.11555152386426926,0.0641329772770404
13,0.6044126451015472,0.2127433903515339,0.13388118054717776,0.0489627784118056
14,0.6789653897285461,0.2247906513512134,0.0697431825101375,0.0265007857233285
15,0.4358724504709244,0.2960482239723205,0.17534367367625237,0.09273565933108324
16,0.6685244143009186,0.2211664505302906,0.08129137661308045,0.02901776041835545
17,0.467341810464859,0.2684365957975387,0.1892730593681335,0.0749484952539205
18,0.7987531423568726,0.1174721668163935,0.0693944348022341,0.014380282411972633
19,0.695337692896525,0.15317531923453012,0.0951144738743702,0.05637252113471424
20,0.3713623136281967,0.3364744335412979,0.2311657443642616,0.0609974935650825
21,0.5884215086698532,0.20316458866000175,0.1664988715201616,0.0419150562956929
22,0.6057448834180832,0.21148783341050145,0.12134131696075194,0.06142593082040545
23,0.3680160045623779,0.3367641419172287,0.23313164710998535,0.06208823248744005
24,0.5066533833742142,0.26553054898977274,0.15383379906415934,0.07398227415978906
25,0.6765656471252441,0.1979940235614776,0.09154951013624664,0.0338908107951283
26,0.6629174749056498,0.20564131935437516,0.09562196644643937,0.035819257609546164
27,0.7301479975382487,0.1655632375429074,0.06908176125337674,0.03520701422045623
28,0.6044126451015472,0.2127433903515339,0.13388118054717776,0.0489627784118056
29,0.8109424114227295,0.0999858630821108,0.0703473128378391,0.0187244433909654
30,0.5982299447059631,0.22036530449986455,0.1217517843469977,0.05965296458452935
31,0.7504755854606628,0.1520287413150072,0.06516617008795333,0.03232950872431193
32,0.38223581016063685,0.3349154442548752,0.20858018845319745,0.0742684975266456
33,0.6176953464746475,0.1934080421924591,0.1484155599027872,0.04048104677349325
34,0.5066533833742142,0.26553054898977274,0.15383379906415934,0.07398227415978906
35,0.8101033270359039,0.10034194216132161,0.07056706119328734,0.0189876873046159
36,0.5421945601701736,0.24267980456352234,0.139750363305211,0.07537529990077016
37,0.5951004028320312,0.232860450943311,0.1408404670655727,0.0311986779173215
38,0.4966810494661331,0.2735677808523178,0.1252880915999412,0.1044630613178014
39,0.6015022248029709,0.23247918486595148,0.12731423228979105,0.03870431892573825
40,0.6041389405727386,0.25925522297620773,0.10587324574589724,0.0307326139882206
41,0.47985173761844635,0.31297118961811066,0.1523795500397682,0.05479755904525515
42,0.6048070788383484,0.1966888755559921,0.11085896659642455,0.0876450790092349
43,0.7104106247425079,0.1426764335483312,0.1116570828016847,0.035255925729870755
44,0.5834708511829376,0.21213724464178085,0.1669035898521542,0.0374882956966757
45,0.6073279827833176,0.20545965433120725,0.14780900906771421,0.0394033538177609
46,0.6453400552272797,0.18464898876845837,0.10380224743857976,0.0662087246309965
47,0.6931526362895966,0.15303867682814595,0.0982147771865129,0.055593964643776354
48,0.42908468842506403,0.30895745754241943,0.188723012804985,0.0732348170131444
49,0.5940280258655548,0.23676818112532294,0.12054523453116413,0.04865858765939867
50,0.6066177934408188,0.2106499895453453,0.1107154637575149,0.07201673649251455
51,0.5856700539588928,0.23510344326496124,0.12607586259643233,0.053150654459993
52,0.6153671344121298,0.21030781169732407,0.13044000044465062,0.04388500905285273
53,0.4664084166288376,0.24331915378570554,0.1904113218188285,0.0998611189424991
54,0.6611848771572113,0.1538629606366157,0.0930367931723594,0.09191536530852315
55,0.6961266249418259,0.17298197187483305,0.08890596684068434,0.04198539885692295
56,0.6208661595980326,0.2178139487902323,0.11057556544740992,0.05074431002140043
57,0.6953527728716532,0.14936894488831357,0.08919103754063444,0.06608722809081273
58,0.7557668288548788,0.14015098661184308,0.0757262234886487,0.028355978429317433
59,0.7277393639087677,0.14457131735980505,0.1026095268316567,0.02507978212088345
60,0.6194657534360886,0.20101298391819,0.13846469298005099,0.0410565640777349
61,0.8850165009498596,0.08050733059644695,0.02633226756006475,0.00814388669095925
62,0.7261983156204224,0.15477426598469413,0.07229406386613844,0.046733346767723505
63,0.7048375308513641,0.17851722612977025,0.0787205984815955,0.037924638018012
64,0.6482222080230713,0.2441081590950489,0.07781575527042145,0.029853860847651903
65,0.6559096574783325,0.23940659686923024,0.07614387758076185,0.02853989694267505
66,0.8203415274620056,0.10058548115193844,0.06245732835183537,0.016615640992919567
67,0.5914796441793442,0.1933197379112243,0.11264024861156935,0.10256040468811985
68,0.7978530625502268,0.09258156952758623,0.07842734052489193,0.031137994335343405
69,0.6051573306322098,0.183055967092514,0.13780413568019867,0.07398250140249725
70,0.5276764531930288,0.23845710853735605,0.18572450180848435,0.048141916592915834
71,0.611613521973292,0.24299791951974226,0.10844680139174057,0.03694178815931077
72,0.6889293491840361,0.16176478564739225,0.0855938866734504,0.0637119966559112
73,0.8003604412078857,0.1357305627316236,0.04879016801714895,0.015118823852389999
74,0.616698702176412,0.2217914561430613,0.12218346633017059,0.039326351135969134
75,0.47930508852005005,0.24699104825655618,0.198207214474678,0.0754966263969739
76,0.5117947459220886,0.3150037825107574,0.10803773626685134,0.0651637334376573
77,0.4823369085788727,0.24005618691444394,0.20034370323022202,0.07726315905650454
78,0.4908214211463928,0.27676404019196826,0.1563429658611615,0.0760716001192728
79,0.697003702322642,0.15178097163637477,0.09501056776692463,0.05620479149123026
80,0.8180124163627625,0.08277720399200911,0.052971500903367955,0.0462389197200536
81,0.6242749840021133,0.19419093430042267,0.13077479600906367,0.050759285688400255
82,0.8422644138336182,0.08627453446388239,0.038927906192839104,0.0325331408530473
83,0.6908296644687653,0.17225216080745057,0.09296170001228647,0.04395648278295986
84,0.6129601150751114,0.24967521429061884,0.0960850110277533,0.0412797071039676
85,0.599577933549881,0.20536690205335612,0.14212164282798762,0.05293350201100105
86,0.5950423628091812,0.2513188421726226,0.11569727212190625,0.0379415433853864
87,0.5857951939105988,0.2446454688906669,0.11323952674865714,0.0563198057934641
88,0.5661896765232086,0.2197973802685737,0.16066325455904,0.0533496662974357
89,0.6357909242312113,0.1672836964329083,0.13276756058136616,0.06415786718328793
90,0.6278689354658127,0.1772983893752098,0.14401081949472425,0.05082187894731755
91,0.521710991859436,0.25957654416561127,0.12516348436474795,0.09354899451136585
92,0.5944253206253052,0.22554773092269897,0.1314290855079889,0.0485979383811354
93,0.4697084575891495,0.2647459805011749,0.1822316870093345,0.0833138562738895
94,0.6195425540208817,0.20952526479959485,0.1235908465459942,0.0473413178697228
95,0.6115681380033493,0.1976475715637207,0.1296592447906732,0.0611250596120953
